,Signal
2016-10-14 11:10:32.750,0.0
2016-10-14 11:10:33.000,0.0
2016-10-14 11:10:33.250,0.0
2016-10-14 11:10:33.500,0.0
2016-10-14 11:10:33.750,1.0
2016-10-14 11:10:34.000,1.0
2016-10-14 11:10:34.250,1.0
2016-10-14 11:10:34.500,1.0
2016-10-14 11:10:34.750,1.0
2016-10-14 11:10:35.000,0.0
2016-10-14 11:10:35.250,0.0
2016-10-14 11:10:35.500,0.0
2016-10-14 11:10:35.750,1.0
2016-10-14 11:10:36.000,1.0
2016-10-14 11:10:36.250,0.0
2016-10-14 11:10:36.500,1.0
2016-10-14 11:10:36.750,1.0
2016-10-14 11:10:37.000,0.0
2016-10-14 11:10:37.250,0.0
2016-10-14 11:10:37.500,0.0
2016-10-14 11:10:37.750,1.0
2016-10-14 11:10:38.000,1.0
2016-10-14 11:10:38.250,1.0
2016-10-14 11:10:38.500,1.0
2016-10-14 11:10:38.750,0.0
2016-10-14 11:10:39.000,1.0
2016-10-14 11:10:39.250,1.0
2016-10-14 11:10:39.500,0.0
2016-10-14 11:10:39.750,0.0
2016-10-14 11:10:40.000,0.0
2016-10-14 11:10:40.250,0.0
2016-10-14 11:10:40.500,0.0
2016-10-14 11:10:40.750,1.0
2016-10-14 11:10:41.000,1.0
2016-10-14 11:10:41.250,1.0
2016-10-14 11:10:41.500,1.0
2016-10-14 11:10:41.750,0.0
2016-10-14 11:10:42.000,0.0
2016-10-14 11:10:42.250,0.0
2016-10-14 11:10:42.500,0.0
2016-10-14 11:10:42.750,0.0
2016-10-14 11:10:43.000,0.0
2016-10-14 11:10:43.250,0.0
2016-10-14 11:10:43.500,0.0
2016-10-14 11:10:43.750,0.0
2016-10-14 11:10:44.000,1.0
2016-10-14 11:10:44.250,1.0
2016-10-14 11:10:44.500,1.0
2016-10-14 11:10:44.750,0.0
2016-10-14 11:10:45.000,0.0
2016-10-14 11:10:45.250,0.0
2016-10-14 11:10:45.500,0.0
2016-10-14 11:10:45.750,0.0
2016-10-14 11:10:46.000,0.0
2016-10-14 11:10:46.250,0.0
2016-10-14 11:10:46.500,0.0
2016-10-14 11:10:46.750,0.0
2016-10-14 11:10:47.000,0.0
2016-10-14 11:10:47.250,0.0
2016-10-14 11:10:47.500,0.0
2016-10-14 11:10:47.750,0.0
2016-10-14 11:10:48.000,0.0
2016-10-14 11:10:48.250,0.0
2016-10-14 11:10:48.500,0.0
2016-10-14 11:10:48.750,0.0
2016-10-14 11:10:49.000,0.0
2016-10-14 11:10:49.250,0.0
2016-10-14 11:10:49.500,0.0
2016-10-14 11:10:49.750,1.0
2016-10-14 11:10:50.000,1.0
2016-10-14 11:10:50.250,1.0
2016-10-14 11:10:50.500,0.0
2016-10-14 11:10:50.750,0.0
2016-10-14 11:10:51.000,0.0
2016-10-14 11:10:51.250,0.0
2016-10-14 11:10:51.500,0.0
2016-10-14 11:10:51.750,0.0
2016-10-14 11:10:52.000,0.0
2016-10-14 11:10:52.250,0.0
2016-10-14 11:10:52.500,0.0
2016-10-14 11:10:52.750,0.0
2016-10-14 11:10:53.000,0.0
2016-10-14 11:10:53.250,0.0
2016-10-14 11:10:53.500,0.0
2016-10-14 11:10:53.750,0.0
2016-10-14 11:10:54.000,1.0
2016-10-14 11:10:54.250,1.0
2016-10-14 11:10:54.500,1.0
2016-10-14 11:10:54.750,1.0
2016-10-14 11:10:55.000,1.0
2016-10-14 11:10:55.250,0.0
2016-10-14 11:10:55.500,0.0
2016-10-14 11:10:55.750,0.0
2016-10-14 11:10:56.000,0.0
2016-10-14 11:10:56.250,0.0
2016-10-14 11:10:56.500,0.0
2016-10-14 11:10:56.750,0.0
2016-10-14 11:10:57.000,0.0
2016-10-14 11:10:57.250,0.0
2016-10-14 11:10:57.500,0.0
2016-10-14 11:10:57.750,0.0
2016-10-14 11:10:58.000,0.0
2016-10-14 11:10:58.250,0.0
2016-10-14 11:10:58.500,0.0
2016-10-14 11:10:58.750,0.0
2016-10-14 11:10:59.000,0.0
2016-10-14 11:10:59.250,0.0
2016-10-14 11:10:59.500,0.0
2016-10-14 11:10:59.750,0.0
2016-10-14 11:11:00.000,0.0
2016-10-14 11:11:00.250,0.0
2016-10-14 11:11:00.500,0.0
2016-10-14 11:11:00.750,0.0
2016-10-14 11:11:01.000,0.0
2016-10-14 11:11:01.250,0.0
2016-10-14 11:11:01.500,0.0
2016-10-14 11:11:01.750,0.0
2016-10-14 11:11:02.000,0.0
2016-10-14 11:11:02.250,0.0
2016-10-14 11:11:02.500,0.0
2016-10-14 11:11:02.750,0.0
2016-10-14 11:11:03.000,0.0
2016-10-14 11:11:03.250,0.0
2016-10-14 11:11:03.500,0.0
2016-10-14 11:11:03.750,0.0
2016-10-14 11:11:04.000,0.0
2016-10-14 11:11:04.250,0.0
2016-10-14 11:11:04.500,0.0
2016-10-14 11:11:04.750,0.0
2016-10-14 11:11:05.000,0.0
2016-10-14 11:11:05.250,0.0
2016-10-14 11:11:05.500,0.0
2016-10-14 11:11:05.750,0.0
2016-10-14 11:11:06.000,0.0
2016-10-14 11:11:06.250,0.0
2016-10-14 11:11:06.500,0.0
2016-10-14 11:11:06.750,0.0
2016-10-14 11:11:07.000,0.0
2016-10-14 11:11:07.250,0.0
2016-10-14 11:11:07.500,0.0
2016-10-14 11:11:07.750,0.0
2016-10-14 11:11:08.000,0.0
2016-10-14 11:11:08.250,0.0
2016-10-14 11:11:08.500,0.0
2016-10-14 11:11:08.750,0.0
2016-10-14 11:11:09.000,0.0
2016-10-14 11:11:09.250,0.0
2016-10-14 11:11:09.500,0.0
2016-10-14 11:11:09.750,0.0
2016-10-14 11:11:10.000,0.0
2016-10-14 11:11:10.250,0.0
2016-10-14 11:11:10.500,0.0
2016-10-14 11:11:10.750,0.0
2016-10-14 11:11:11.000,0.0
2016-10-14 11:11:11.250,0.0
2016-10-14 11:11:11.500,0.0
2016-10-14 11:11:11.750,0.0
2016-10-14 11:11:12.000,0.0
2016-10-14 11:11:12.250,0.0
2016-10-14 11:11:12.500,0.0
2016-10-14 11:11:12.750,0.0
2016-10-14 11:11:13.000,0.0
2016-10-14 11:11:13.250,0.0
2016-10-14 11:11:13.500,0.0
2016-10-14 11:11:13.750,0.0
2016-10-14 11:11:14.000,0.0
2016-10-14 11:11:14.250,0.0
2016-10-14 11:11:14.500,0.0
2016-10-14 11:11:14.750,0.0
2016-10-14 11:11:15.000,0.0
2016-10-14 11:11:15.250,0.0
2016-10-14 11:11:15.500,0.0
2016-10-14 11:11:15.750,0.0
2016-10-14 11:11:16.000,0.0
2016-10-14 11:11:16.250,0.0
2016-10-14 11:11:16.500,0.0
2016-10-14 11:11:16.750,0.0
2016-10-14 11:11:17.000,0.0
2016-10-14 11:11:17.250,0.0
2016-10-14 11:11:17.500,0.0
2016-10-14 11:11:17.750,0.0
2016-10-14 11:11:18.000,0.0
2016-10-14 11:11:18.250,0.0
2016-10-14 11:11:18.500,0.0
2016-10-14 11:11:18.750,0.0
2016-10-14 11:11:19.000,0.0
2016-10-14 11:11:19.250,0.0
2016-10-14 11:11:19.500,0.0
2016-10-14 11:11:19.750,0.0
2016-10-14 11:11:20.000,0.0
2016-10-14 11:11:20.250,0.0
2016-10-14 11:11:20.500,0.0
2016-10-14 11:11:20.750,0.0
2016-10-14 11:11:21.000,0.0
2016-10-14 11:11:21.250,0.0
2016-10-14 11:11:21.500,0.0
2016-10-14 11:11:21.750,0.0
2016-10-14 11:11:22.000,0.0
2016-10-14 11:11:22.250,0.0
2016-10-14 11:11:22.500,0.0
2016-10-14 11:11:22.750,0.0
2016-10-14 11:11:23.000,0.0
2016-10-14 11:11:23.250,0.0
2016-10-14 11:11:23.500,0.0
2016-10-14 11:11:23.750,0.0
2016-10-14 11:11:24.000,0.0
2016-10-14 11:11:24.250,0.0
2016-10-14 11:11:24.500,0.0
2016-10-14 11:11:24.750,0.0
2016-10-14 11:11:25.000,0.0
2016-10-14 11:11:25.250,0.0
2016-10-14 11:11:25.500,0.0
2016-10-14 11:11:25.750,0.0
2016-10-14 11:11:26.000,1.0
2016-10-14 11:11:26.250,1.0
2016-10-14 11:11:26.500,0.0
2016-10-14 11:11:26.750,1.0
2016-10-14 11:11:27.000,1.0
2016-10-14 11:11:27.250,1.0
2016-10-14 11:11:27.500,1.0
2016-10-14 11:11:27.750,0.0
2016-10-14 11:11:28.000,0.0
2016-10-14 11:11:28.250,0.0
2016-10-14 11:11:28.500,0.0
2016-10-14 11:11:28.750,0.0
2016-10-14 11:11:29.000,0.0
2016-10-14 11:11:29.250,0.0
2016-10-14 11:11:29.500,0.0
2016-10-14 11:11:29.750,0.0
2016-10-14 11:11:30.000,1.0
2016-10-14 11:11:30.250,1.0
2016-10-14 11:11:30.500,1.0
2016-10-14 11:11:30.750,0.0
2016-10-14 11:11:31.000,0.0
2016-10-14 11:11:31.250,0.0
2016-10-14 11:11:31.500,0.0
2016-10-14 11:11:31.750,0.0
2016-10-14 11:11:32.000,0.0
2016-10-14 11:11:32.250,0.0
2016-10-14 11:11:32.500,0.0
2016-10-14 11:11:32.750,1.0
2016-10-14 11:11:33.000,1.0
2016-10-14 11:11:33.250,1.0
2016-10-14 11:11:33.500,1.0
2016-10-14 11:11:33.750,0.0
2016-10-14 11:11:34.000,0.0
2016-10-14 11:11:34.250,0.0
2016-10-14 11:11:34.500,0.0
2016-10-14 11:11:34.750,0.0
2016-10-14 11:11:35.000,0.0
2016-10-14 11:11:35.250,0.0
2016-10-14 11:11:35.500,0.0
2016-10-14 11:11:35.750,0.0
2016-10-14 11:11:36.000,0.0
2016-10-14 11:11:36.250,0.0
2016-10-14 11:11:36.500,0.0
2016-10-14 11:11:36.750,0.0
2016-10-14 11:11:37.000,0.0
2016-10-14 11:11:37.250,0.0
2016-10-14 11:11:37.500,0.0
2016-10-14 11:11:37.750,0.0
2016-10-14 11:11:38.000,0.0
2016-10-14 11:11:38.250,1.0
2016-10-14 11:11:38.500,1.0
2016-10-14 11:11:38.750,1.0
2016-10-14 11:11:39.000,1.0
2016-10-14 11:11:39.250,1.0
2016-10-14 11:11:39.500,1.0
2016-10-14 11:11:39.750,1.0
2016-10-14 11:11:40.000,1.0
2016-10-14 11:11:40.250,1.0
2016-10-14 11:11:40.500,0.0
2016-10-14 11:11:40.750,0.0
